,ts,rh,rn,tt,bc,cs
734,1496326200,6,17,33,165957964,1
735,1496326200,52,2,3,843791,1
736,1496326800,51,239,269,36772864,1
737,1496326800,5,504,511,51068488,1
738,1496326800,23,97,171,129643852,1
739,1496326800,0,189,449,46533720,1
740,1496326800,16,7,562,111306424,1
741,1496326800,6,7,7,2496620,1
742,1496326800,1,20,409,2096368,1
743,1496326800,30,173,216,110458164,1
744,1496327400,30,10,12,2155932,1
745,1496327400,23,27,35,18473572,1
746,1496327400,5,519,523,51944376,1
747,1496327400,1,16,324,1563784,0
748,1496327400,0,222,417,32567184,1
749,1496327400,7,9,85,89105624,1
750,1496327400,51,468,795,399975120,1
751,1496327400,11,9,80,89105624,1
752,1496327400,16,19,874,165001768,1
753,1496327400,53,4,4,0,0
754,1496328000,51,395,425,38833612,1
755,1496328000,5,496,500,48666924,1
756,1496328000,0,256,382,18468928,1
757,1496328000,16,3,185,34857384,1
758,1496328000,1,37,662,3652880,0
759,1496328000,23,157,196,103609356,1
760,1496328000,30,92,118,51673884,1
761,1496328000,13,14,20,1267368,1
762,1496328000,53,2,2,0,0
763,1496328600,5,270,278,23128304,1
764,1496328600,0,233,399,25289692,1
765,1496328600,51,39,98,57088244,1
766,1496328600,30,5,9,4443080,1
767,1496328600,1,17,491,1143828,0
768,1496328600,23,123,162,78913364,1
769,1496328600,59,3,3,479521,0
770,1496328600,53,2,3,595696,1
771,1496328600,60,3,4,10519640,0
772,1496328600,6,2,2,793844,1
773,1496329200,23,301,395,272056020,1
774,1496329200,1,25,441,1960964,0
775,1496329200,0,269,364,33017092,1
776,1496329200,6,14,39,238920619,1
777,1496329200,5,93,98,19511008,1
778,1496329200,51,32,73,42811836,1
779,1496329200,53,2,2,1028181,1
780,1496329200,30,71,89,29452868,1
781,1496329200,22,1,125,43986997,1
782,1496329200,21,1,8,43986997,1
783,1496329200,7,1,5,1191653,1
784,1496329800,5,451,466,60924512,1
785,1496329800,0,266,371,33419732,1
786,1496329800,61,7,84,26887624,1
787,1496329800,1,17,539,1745368,0
788,1496329800,51,64,150,78564716,1
789,1496329800,23,53,62,14265312,1
790,1496329800,30,208,237,58775380,1
791,1496329800,6,33,33,9250676,1
792,1496329800,62,2,2,41591,0
793,1496330400,5,230,237,22016252,1
794,1496330400,30,564,623,116948032,1
795,1496330400,0,280,372,32325048,1
796,1496330400,51,4592,5246,952611028,1
797,1496330400,23,119,240,433239884,1
798,1496330400,1,32,534,3227472,0
799,1496330400,62,4,4,969880,0
800,1496330400,52,5,5,439695,0
801,1496330400,24,18,163,479136476,1
802,1496331000,30,524,548,51952296,1
803,1496331000,23,249,688,1554461824,1
804,1496331000,0,258,371,32953268,1
805,1496331000,51,209,393,168521464,1
806,1496331000,5,22,22,1015308,1
807,1496331000,1,13,375,1256180,0
808,1496331000,53,1,1,429447,1
809,1496331600,51,564,870,350585852,1
810,1496331600,1,17,544,1547392,0
811,1496331600,0,265,363,29955836,1
812,1496331600,23,154,232,171964164,1
813,1496331600,5,13,13,974700,1
814,1496331600,30,1,1,41591,1
815,1496331600,52,1,1,439695,1
816,1496331600,6,13,13,4662988,1
817,1496331600,43,88,374,387337812,1
818,1496331600,53,1,1,554105,1
819,1496331600,13,14,14,0,1
820,1496331600,62,2,2,948152,1
821,1496332200,51,929,1360,470769336,1
822,1496332200,23,3435,3713,318533104,0
823,1496332200,43,87,379,483882420,1
824,1496332200,0,285,366,25069624,1
825,1496332200,1,14,577,1312852,0
826,1496332200,5,215,222,22210392,1
827,1496332200,53,2,2,1026806,1
828,1496332800,0,343,360,11516672,1
829,1496332800,23,66,102,66652408,1
830,1496332800,51,2660,2950,455916920,1
831,1496332800,2,179,337,52544644,1
832,1496332800,53,1,1,0,0
833,1496332800,1,14,603,846640,0
834,1496332800,5,16,16,774440,1
835,1496332800,63,341,836,461825384,1
836,1496332800,24,11,56,156961364,1
837,1496332800,8,535,535,21875592,0
838,1496333400,8,333,333,13403060,0
839,1496333400,63,346,1179,664443036,1
840,1496333400,0,321,363,16069972,1
841,1496333400,10,10,22,436079868,1
842,1496333400,2,191,325,18083924,1
843,1496333400,23,1360,1479,375662312,1
844,1496333400,1,13,612,736220,0
845,1496333400,6,26,47,160445476,1
846,1496333400,5,359,360,11955584,1
847,1496334000,2,198,317,16191228,1
848,1496334000,63,221,1831,1374766608,1
849,1496334000,0,335,362,11556340,1
850,1496334000,6,29,95,580056296,1
851,1496334000,1,19,203,1571132,0
852,1496334000,23,603,732,263174648,1
853,1496334000,5,341,350,30585848,1
854,1496334600,23,157,176,33220048,1
855,1496334600,5,445,454,43347576,1
856,1496334600,2,189,328,81695656,1
857,1496334600,0,331,360,15095424,1
858,1496334600,63,285,2045,1336377172,1
859,1496334600,1,22,330,2306360,1
860,1496334600,6,32,62,242123276,1
861,1496334600,64,3,6,1233857,1
862,1496335200,5,493,496,42423988,1
863,1496335200,0,342,362,11983200,1
864,1496335200,1,20,383,1978604,0
865,1496335200,2,184,340,20221364,1
866,1496335200,63,146,5280,4504848148,1
867,1496335200,23,51,93,72241484,1
868,1496335200,13,14,14,0,1
869,1496335800,5,538,545,53241768,1
870,1496335800,0,339,359,11844240,1
871,1496335800,2,185,338,18963316,1
872,1496335800,63,341,2971,1763365376,1
873,1496335800,1,16,639,1605264,0
874,1496335800,23,2830,3032,561305636,0
875,1496335800,65,2,4,15702352,1
876,1496336400,5,437,440,45273864,1
877,1496336400,23,1744,1883,385299756,1
878,1496336400,0,331,365,15394844,1
879,1496336400,2,190,342,19641904,1
880,1496336400,3,1,10,21085924,1
881,1496336400,63,371,1365,525693500,1
882,1496336400,1,8,333,822384,0
883,1496336400,7,1,4,1191653,1
884,1496336400,33,24,63,8955572,1
885,1496337000,0,340,363,12691732,1
886,1496337000,10,9,12,103477724,1
887,1496337000,23,698,764,252277136,1
888,1496337000,2,199,315,16081736,1
889,1496337000,33,24,58,7616020,1
890,1496337000,63,889,2506,1676854992,1
891,1496337000,1,15,308,1247532,1
892,1496337000,5,3,3,61404,1
893,1496337000,45,9,42,103477724,1
894,1496337000,6,15,40,225504202,1
895,1496337600,23,2776,2951,538251032,0
896,1496337600,0,333,367,15707788,1
897,1496337600,2,199,306,16145092,1
898,1496337600,5,7,7,238576,1
899,1496337600,1,25,507,1523780,0
900,1496337600,65,2,4,13783036,1
901,1496337600,52,2,2,0,0
902,1496338200,2,185,343,38717240,1
903,1496338200,0,343,359,12298020,1
904,1496338200,65,4,4,31404704,1
905,1496338200,7,9,79,103477724,1
906,1496338200,11,9,77,103477724,1
907,1496338200,1,20,447,1626404,0
908,1496338200,6,22,22,9154080,1
909,1496338800,0,333,365,15815468,1
910,1496338800,2,198,325,16756496,1
911,1496338800,65,1,1,7851176,1
912,1496338800,1,18,662,1844260,0
913,1496338800,5,27,27,1965236,1
914,1496338800,13,14,14,0,1
915,1496338800,66,1,1,414047,1
916,1496339400,2,199,317,31003936,1
917,1496339400,0,344,361,11918432,1
918,1496339400,1,21,549,2147832,0
919,1496339400,65,8,9,62809408,1
920,1496339400,6,1,1,1206208,1
921,1496340000,0,346,360,11926836,1
922,1496340000,2,206,303,13506384,1
923,1496340000,1,14,423,1324244,0
924,1496340000,52,2,2,1016297,1
925,1496340000,21,1,11,43987903,1
926,1496340000,65,3,3,17795580,1
927,1496340000,5,13,13,411176,1
928,1496340000,13,11,135,201002792,1
929,1496340000,67,2,3,830768,1
930,1496340000,45,9,32,103477724,1
931,1496340600,0,324,364,18037916,1
932,1496340600,13,46,547,870794928,1
933,1496340600,2,188,319,38577216,1
934,1496340600,1,34,566,3388752,0
935,1496340600,5,26,26,837216,1
936,1496340600,65,1,2,7851176,1
937,1496341200,0,338,360,13647092,1
938,1496341200,2,187,332,18075988,1
939,1496341200,13,44,542,861159752,1
940,1496341200,5,39,46,4428436,1
941,1496341200,1,37,717,2768348,1
942,1496341200,6,16,49,220132352,1
943,1496341800,2,199,325,15831888,1
944,1496341800,5,51,112,17930884,1
945,1496341800,0,341,363,13416492,1
946,1496341800,13,48,536,752537480,1
947,1496341800,1,18,613,1737768,0
948,1496341800,6,10,24,181520104,1
949,1496342400,5,49,52,1454432,1
950,1496342400,0,340,362,13339384,1
951,1496342400,2,183,342,39806624,1
952,1496342400,13,18,57,51349096,0
953,1496342400,1,23,627,2347440,0
954,1496342400,6,27,60,273912448,1
955,1496343000,0,329,365,16371716,1
956,1496343000,1,28,349,2519784,0
957,1496343000,2,192,337,18063240,1
958,1496343000,5,15,15,346656,1
959,1496343600,0,332,364,14324304,1
960,1496343600,2,187,315,50205224,1
961,1496343600,1,30,733,3009456,0
962,1496343600,5,19,19,544656,1
963,1496343600,68,1,773,68829184,0
964,1496343600,7,1,4,1191653,1
965,1496344200,2,187,339,17840380,1
966,1496344200,0,319,365,19121044,1
967,1496344200,69,1,26,6553648,0
968,1496344200,1,16,396,1595192,0
969,1496344200,5,83,83,1810080,1
970,1496344200,6,15,37,218643936,1
971,1496344800,2,193,326,18037452,1
972,1496344800,5,193,193,6064200,1
973,1496344800,0,304,366,19882148,1
974,1496344800,10,10,17,436079868,1
975,1496344800,1,19,532,1818740,0
976,1496345400,2,198,325,16178052,1
977,1496345400,0,333,362,15012740,1
978,1496345400,1,18,318,1758072,0
979,1496345400,5,20,20,1225692,1
980,1496345400,66,1,2,444374,1
981,1496345400,6,19,19,800656,1
982,1496346000,2,198,315,31786548,1
983,1496346000,0,298,369,24473972,1
984,1496346000,6,2,2,585252,1
985,1496346000,1,25,383,2620772,1
986,1496346000,5,113,113,5352488,1
987,1496346000,13,13,13,0,0
988,1496346000,68,1,2477,95115959,1
989,1496346600,0,275,379,19516940,1
990,1496346600,2,190,331,18098856,1
991,1496346600,5,2,2,40860,1
992,1496346600,1,25,643,2610680,0
993,1496346600,45,4,4,1872330,0
994,1496347200,2,199,325,17162864,1
995,1496347200,0,345,363,11060840,1
996,1496347200,1,37,467,3090852,0
997,1496347200,68,1,1,0,1
998,1496347200,24,236,236,5797008,0
999,1496347200,70,16,65,239723711,1
1000,1496347200,7,5,20,3043217,1
1001,1496347200,8,542,542,22065352,0
1002,1496347200,71,1,3,688461,1
1003,1496347200,5,1,1,23572,1
1004,1496347800,8,326,326,13213300,0
1005,1496347800,10,9,18,108811600,1
1006,1496347800,0,316,359,17997948,1
1007,1496347800,2,182,337,32802792,1
1008,1496347800,1,33,472,3117636,0
1009,1496347800,5,11,11,281288,1
1010,1496347800,66,1,4,462674,1
1011,1496347800,45,9,38,108811600,1
1012,1496348400,2,193,323,32362952,1
1013,1496348400,0,340,369,13189496,1
1014,1496348400,1,54,547,5484504,1
1015,1496348400,6,2,2,1320952,1
1016,1496348400,72,1,1,0,1
1017,1496349000,0,340,359,11554988,1
1018,1496349000,2,188,341,18103100,1
1019,1496349000,11,9,82,108811600,1
1020,1496349000,7,9,80,108811600,1
1021,1496349000,1,53,678,4514628,0
1022,1496349000,65,4,28,184196064,1
1023,1496349000,6,17,17,12939272,1
1024,1496349000,5,6,6,138804,1
1025,1496349600,0,336,359,13524124,1
1026,1496349600,2,189,336,32068016,1
1027,1496349600,1,69,557,6942804,1
1028,1496349600,5,19,19,376904,1
1029,1496349600,13,13,13,0,0
1030,1496350200,0,327,368,19143436,1
1031,1496350200,2,189,336,18115856,1
1032,1496350200,1,89,474,8139988,1
1033,1496350200,5,3,3,99612,1
1034,1496350800,0,252,384,26494628,1
1035,1496350800,2,188,342,32052736,1
1036,1496350800,1,99,530,9506628,1
1037,1496350800,3,1,5,21087704,1
1038,1496350800,22,1,26,43991950,1
1039,1496350800,5,3,3,125376,1
1040,1496350800,21,1,11,43991950,1
1041,1496351400,0,289,372,19976460,1
1042,1496351400,2,122,351,11747088,1
1043,1496351400,1,108,526,11325024,1
1044,1496352000,0,341,358,10427956,1
1045,1496352000,1,113,519,11801332,1
1046,1496352000,6,15,34,225269901,1
1047,1496352000,18,6,111,39677312,1
1048,1496352600,1,126,515,13081944,1
1049,1496352600,0,319,360,16758004,1
1050,1496352600,18,7,86,32904124,1
1051,1496352600,2,167,267,12728104,1
1052,1496352600,25,99,199,187678892,1
1053,1496353200,25,49,78,48103088,0
1054,1496353200,2,180,329,37751740,1
1055,1496353200,0,331,360,15136408,1
1056,1496353200,1,161,492,10408608,1
1057,1496353200,13,13,13,0,0
1058,1496353200,73,8,8,0,0
1059,1496353800,0,310,368,24344696,1
1060,1496353800,1,183,468,10708864,1
1061,1496353800,2,191,323,17953680,1
1062,1496353800,10,10,23,436079868,1
1063,1496354400,1,164,491,16118324,1
1064,1496354400,0,300,356,21585604,1
1065,1496354400,2,190,323,28396992,1
1066,1496354400,7,4,13,2193633,1
1067,1496355000,0,308,351,10658384,1
1068,1496355000,1,173,487,16110912,1
1069,1496355000,2,196,320,16409660,1
1070,1496355000,10,10,12,118040176,1
1071,1496355600,0,315,362,18696964,1
1072,1496355600,2,199,329,20403000,1
1073,1496355600,1,206,460,13092128,1
1074,1496355600,45,5,34,85049496,1
1075,1496356200,0,310,364,17195128,1
1076,1496356200,2,204,306,25353120,1
1077,1496356200,1,195,459,14627232,1
1078,1496356200,11,10,98,118040176,1
1079,1496356200,7,10,94,118040176,1
1080,1496356200,45,2,25,67855740,1
1081,1496356800,2,203,310,14654308,1
1082,1496356800,0,292,361,19033172,1
1083,1496356800,1,194,458,14629792,1
1084,1496356800,74,1,1,487130,1
1085,1496356800,6,8,10,34333592,1
1086,1496356800,13,13,13,0,0
1087,1496357400,1,182,472,15259644,1
1088,1496357400,0,341,362,9884992,1
1089,1496357400,2,218,301,11531192,1
1090,1496357400,16,1,26,5027284,1
1091,1496357400,18,2,80,28186044,1
1092,1496358000,0,259,384,33765384,1
1093,1496358000,2,202,313,26304632,1
1094,1496358000,1,178,468,16748764,1
1095,1496358000,18,8,241,95054956,1
1096,1496358000,14,3,31,164687142,1
1097,1496358000,7,1,5,1191981,1
1098,1496358600,1,185,480,16228912,1
1099,1496358600,0,276,376,19112852,1
1100,1496358600,2,202,337,14541104,1
1101,1496358600,6,15,33,217935226,1
1102,1496359200,0,321,357,15254264,1
1103,1496359200,1,180,474,17672948,1
1104,1496359200,2,212,300,30316648,1
1105,1496359800,0,351,359,10115236,1
1106,1496359800,2,217,293,12311212,1
1107,1496359800,1,186,466,16259612,1
1108,1496360400,0,339,363,12978484,1
1109,1496360400,2,219,306,11328100,1
1110,1496360400,1,202,519,12495540,0
1111,1496360400,13,15,27,11365624,0
1112,1496361000,0,347,357,9205392,1
1113,1496361000,2,224,288,10975460,1
1114,1496361000,1,206,453,12243168,1
1115,1496361600,0,280,366,22825624,1
1116,1496361600,1,197,450,11621720,1
1117,1496361600,2,222,280,24676332,1
1118,1496361600,10,10,39,437682296,1
1119,1496361600,3,1,3,21088258,1
1120,1496361600,4,8,527,338443900,1
1121,1496361600,21,1,9,43991931,1
1122,1496361600,8,390,390,16844088,0
1123,1496362200,8,478,478,18434484,0
1124,1496362200,0,329,358,11820980,1
1125,1496362200,10,10,14,124605104,1
1126,1496362200,2,210,302,12477188,1
1127,1496362200,1,184,471,14903208,1
1128,1496362200,4,16,591,394669016,1
1129,1496362200,9,8,393,54392288,1
1130,1496362200,65,1,2,5334488,1
1131,1496362800,0,335,356,10850540,1
1132,1496362800,2,218,295,11843272,1
1133,1496362800,1,191,464,13378208,1
1134,1496362800,4,2,107,70212816,1
1135,1496362800,9,2,266,70212816,1
1136,1496363400,2,220,284,21451768,1
1137,1496363400,0,330,354,12006456,1
1138,1496363400,1,228,434,8063048,1
1139,1496363400,11,10,93,124605104,1
1140,1496363400,7,10,85,124605104,1
1141,1496363400,75,10,14,8489480,1
1142,1496364000,75,193,361,87346532,1
1143,1496364000,1,177,472,15852832,1
1144,1496364000,0,335,353,10109056,1
1145,1496364000,2,214,294,12168352,1
1146,1496364000,13,15,15,0,0
1147,1496364600,2,219,296,10136232,1
1148,1496364600,0,326,351,11378428,1
1149,1496364600,75,241,395,61874136,1
1150,1496364600,1,173,473,15481784,1
1151,1496365200,2,213,296,14667552,1
1152,1496365200,1,160,471,9575504,1
1153,1496365200,75,263,431,51368496,1
1154,1496365200,0,330,357,11103744,1
1155,1496365200,14,89,682,1692142261,1
1156,1496365200,15,26,29,88703716,1
1157,1496365200,17,6,34,50450836,0
1158,1496365200,16,8,565,112643056,1
1159,1496365200,7,2,7,1309857,1
1160,1496365800,1,157,480,9391140,1
1161,1496365800,14,523,2726,4459969596,1
1162,1496365800,0,295,369,24370720,1
1163,1496365800,75,185,338,19281556,1
1164,1496365800,2,161,371,51515552,1
1165,1496365800,16,5,335,63012568,1
1166,1496366400,14,246,961,703489032,1
1167,1496366400,1,165,493,9850368,1
1168,1496366400,0,237,410,31915888,1
1169,1496366400,2,173,349,45730948,1
1170,1496367000,14,242,1036,1030496620,1
1171,1496367000,2,167,364,31607676,1
1172,1496367000,1,163,483,9741400,1
1173,1496367000,0,230,410,39243592,1
1174,1496367000,6,16,40,239023335,1
1175,1496367600,0,236,401,31239188,1
1176,1496367600,1,165,466,9848476,1
1177,1496367600,14,238,1051,1098296696,1
1178,1496367600,2,172,353,46060680,1
1179,1496367600,19,1,5,5027284,1
1180,1496367600,13,15,15,0,0
1181,1496367600,12,9,80,253170624,1
1182,1496367600,21,2,12,44033786,1
1183,1496368200,0,240,391,31333248,1
1184,1496368200,14,237,1067,1077035404,1
1185,1496368200,1,136,493,8099400,1
1186,1496368200,2,170,365,29162076,1
1187,1496368200,39,134,134,6633712,0
1188,1496368800,14,231,1054,1084191760,1
1189,1496368800,1,143,487,8542696,1
1190,1496368800,22,1,1,41591,1
1191,1496368800,2,169,361,48925284,1
1192,1496368800,0,321,364,12669592,1
1193,1496368800,10,10,20,437682296,1
1194,1496368800,39,832,832,19879072,0
1195,1496368800,23,40,327,804127923,1
1196,1496369400,0,289,382,29506376,1
1197,1496369400,2,174,353,26954640,1
1198,1496369400,10,10,10,125098376,1
1199,1496369400,14,237,1054,1092476732,1
1200,1496369400,1,143,492,8548620,1
1201,1496369400,39,212,212,5503244,0
1202,1496369400,25,1,30,163957821,1
1203,1496369400,23,27,41,25446852,1
1204,1496370000,0,222,411,35371408,1
1205,1496370000,1,127,511,7597172,1
1206,1496370000,2,179,330,41364364,1
1207,1496370000,14,232,1053,1162680652,1
1208,1496370000,27,19,56,5620164,1
1209,1496370000,23,45,61,31737228,1
1210,1496370600,0,218,414,34383192,1
1211,1496370600,2,186,320,39108156,1
1212,1496370600,1,104,536,6190152,1
1213,1496370600,14,214,1064,1274980164,1
1214,1496370600,7,10,94,125098376,1
1215,1496370600,11,10,104,125098376,1
1216,1496370600,27,181,291,6716212,1
1217,1496370600,23,15,27,10972964,1
1218,1496371200,27,191,332,7113104,1
1219,1496371200,0,226,416,36119688,1
1220,1496371200,14,201,1001,1713369932,1
1221,1496371200,1,108,525,6433224,1
1222,1496371200,2,190,327,21281304,1
1223,1496371200,23,109,170,140916008,1
1224,1496371200,13,15,15,0,0
1225,1496371200,48,1,1,41591,1
1226,1496371800,14,221,1059,1626081240,1
1227,1496371800,2,183,338,40990252,1
1228,1496371800,27,118,213,4630344,1
1229,1496371800,1,74,544,4396580,1
1230,1496371800,0,224,407,36079172,1
1231,1496371800,23,72,119,119800728,1
1232,1496372400,14,223,1068,1453827544,1
1233,1496372400,23,156,250,242825940,1
1234,1496372400,0,233,420,31715724,1
1235,1496372400,2,188,330,39312456,1
1236,1496372400,1,52,549,2993784,0
1237,1496372400,22,1,28,43987971,1
1238,1496372400,21,1,11,43987971,1
1239,1496372400,28,1,9,43987971,1
1240,1496372400,7,1,4,1191981,1
1241,1496372400,8,529,529,21688508,0
1242,1496373000,8,544,544,19306560,0
1243,1496373000,0,230,413,32071564,1
1244,1496373000,14,223,1025,1630427044,1
1245,1496373000,2,190,320,21325960,1
1246,1496373000,1,82,481,4893328,1
1247,1496373000,23,45,50,10772224,1
1248,1496373000,6,14,30,203691132,1
1249,1496373600,0,239,407,29600384,1
1250,1496373600,14,124,527,618501324,1
1251,1496373600,2,8,14,847704,1
1252,1496373600,1,53,545,3158004,1
1253,1496373600,23,21,24,7456440,1
1254,1496373600,27,4,17,2367292,1
1255,1496374200,14,120,522,580612280,1
1256,1496374200,1,67,675,3921964,1
1257,1496374200,23,109,315,790907296,1
1258,1496374200,0,226,407,38524428,1
1259,1496374200,27,49,80,1136644,1
1260,1496374800,14,121,522,611228828,1
1261,1496374800,1,70,573,4184856,1
1262,1496374800,0,237,405,29480796,1
1263,1496374800,23,323,410,72769412,0
1264,1496374800,27,112,198,4707240,1
1265,1496374800,13,15,15,0,0
1266,1496374800,29,1,968,43723580,1
1267,1496374800,30,123,124,6266408,1
1268,1496375400,0,236,387,30827708,1
1269,1496375400,30,643,647,30200436,1
1270,1496375400,1,23,611,1354904,0
1271,1496375400,14,15,64,77222364,1
1272,1496375400,27,141,252,6463372,1
1273,1496375400,23,64,101,59133508,1
1274,1496375400,29,1,1,0,0
1275,1496375400,6,2,2,2362464,1
1276,1496376000,29,3,1135,37322596,0
1277,1496376000,31,1,1,1100353,1
1278,1496376000,27,104,221,8911964,1
1279,1496376000,1,43,696,2551820,0
1280,1496376000,3,1,4,21088258,1
1281,1496376000,0,231,401,37914976,1
